"","HEXcell","ObsYear","ObsMonth","ObsDay","Code","ntot"
"762",617,2001,4,14,"RP",20
"763",617,2001,4,22,"Oth",52
"764",617,2001,4,22,"RL",26
"765",617,2001,4,22,"RP",35
"766",617,2001,4,29,"Oth",13
"767",617,2001,4,29,"RL",34
"768",617,2001,4,29,"RP",15
"769",617,2001,6,15,"Oth",43
"770",617,2001,6,15,"RE",29
"771",617,2001,6,15,"RL",85
"772",617,2001,6,15,"RP",23
"773",617,2001,6,24,"Oth",56
"774",617,2001,6,24,"RL",92
"775",617,2001,6,24,"RP",9
"776",617,2001,9,22,"Oth",64
"777",617,2001,9,22,"RL",46
"778",617,2001,9,22,"RP",6
"779",617,2002,5,4,"Oth",3
"780",617,2002,5,4,"RL",87
"781",617,2002,5,4,"RP",26
"782",617,2002,5,18,"Oth",5
"783",617,2002,5,18,"RL",66
"784",617,2002,5,18,"RP",4
"785",617,2002,5,26,"Oth",6
"786",617,2002,5,26,"RL",32
"787",617,2002,5,26,"RP",43
"788",617,2002,6,25,"Oth",5
"789",617,2002,6,25,"RE",1
"790",617,2002,6,25,"RL",42
"791",617,2002,6,25,"RP",4
"792",617,2002,7,7,"Oth",40
"793",617,2002,7,7,"RL",199
"794",617,2002,7,7,"RP",72
"795",617,2002,7,13,"Oth",39
"796",617,2002,7,13,"RL",20
"797",617,2002,7,13,"RP",5
"798",617,2002,7,21,"Oth",12
"799",617,2002,7,21,"RL",35
"800",617,2002,7,21,"RP",9
"801",617,2002,7,27,"Oth",7
"802",617,2002,7,27,"RL",25
"803",617,2002,7,27,"RP",10
"804",617,2002,8,31,"Oth",237
"805",617,2002,8,31,"RE",1
"806",617,2002,8,31,"RL",539
"807",617,2002,8,31,"RP",47
"808",617,2002,9,15,"Oth",50
"809",617,2002,9,15,"RL",229
"810",617,2002,9,15,"RP",5
"811",617,2002,9,21,"Oth",256
"812",617,2002,9,21,"RL",847
"813",617,2002,9,21,"RP",13
"814",617,2002,9,29,"Oth",27
"815",617,2002,9,29,"RL",44
"816",617,2002,10,5,"Oth",47
"817",617,2002,10,5,"RL",121
"818",617,2002,10,5,"RP",3
"819",617,2002,10,12,"Oth",63
"820",617,2002,10,12,"RL",72
"821",617,2002,10,12,"RP",3
"822",617,2003,4,13,"Oth",13
"823",617,2003,4,13,"RL",41
"824",617,2003,4,13,"RP",45
"825",617,2003,5,25,"Oth",4
"826",617,2003,5,25,"RL",22
"827",617,2003,5,25,"RP",112
"828",617,2003,6,8,"Oth",3
"829",617,2003,6,8,"RL",17
"830",617,2003,6,8,"RP",13
"831",617,2003,6,28,"Oth",10
"832",617,2003,6,28,"RL",98
"833",617,2003,6,28,"RP",9
"834",617,2003,7,6,"Oth",24
"835",617,2003,7,6,"RL",220
"836",617,2003,7,6,"RP",37
"837",617,2003,7,7,"Oth",26
"838",617,2003,7,7,"RL",126
"839",617,2003,7,7,"RP",3
"840",617,2003,7,19,"Oth",40
"841",617,2003,7,19,"RL",22
"842",617,2003,7,19,"RP",9
"843",617,2003,8,3,"Oth",44
"844",617,2003,8,3,"RL",72
"845",617,2003,8,3,"RP",6
"846",617,2003,8,16,"Oth",33
"847",617,2003,8,16,"RL",66
"848",617,2003,8,16,"RP",4
"849",617,2003,9,7,"Oth",65
"850",617,2003,9,7,"RL",95
"851",617,2003,9,7,"RP",14
"852",617,2003,9,14,"Oth",122
"853",617,2003,9,14,"RL",233
"854",617,2003,9,14,"RP",24
"855",617,2003,10,5,"Oth",83
"856",617,2003,10,5,"RL",99
"857",617,2003,10,5,"RP",3
"858",617,2004,5,16,"Oth",9
"859",617,2004,5,16,"RL",99
"860",617,2004,5,16,"RP",15
"861",617,2004,5,29,"Oth",8
"862",617,2004,5,29,"RL",87
"863",617,2004,5,29,"RP",13
"864",617,2004,5,30,"Oth",12
"865",617,2004,5,30,"RL",92
"866",617,2004,5,30,"RP",31
"867",617,2004,6,27,"Oth",7
"868",617,2004,6,27,"RL",71
"869",617,2004,6,27,"RP",9
"870",617,2004,7,4,"Oth",43
"871",617,2004,7,4,"RE",1
"872",617,2004,7,4,"RL",186
"873",617,2004,7,4,"RP",58
"874",617,2004,8,8,"Oth",132
"875",617,2004,8,8,"RE",1
"876",617,2004,8,8,"RL",98
"877",617,2004,8,8,"RP",27
"878",617,2004,8,9,"Oth",70
"879",617,2004,8,9,"RL",89
"880",617,2004,8,9,"RP",12
"881",617,2004,8,22,"Oth",7
"882",617,2004,8,22,"RL",39
"883",617,2004,8,22,"RP",15
"884",617,2004,9,19,"Oth",56
"885",617,2004,9,19,"RL",75
"886",617,2004,9,19,"RP",6
"887",617,2005,4,10,"Oth",9
"888",617,2005,4,10,"RL",23
"889",617,2005,4,10,"RP",42
"890",617,2005,5,22,"Oth",5
"891",617,2005,5,22,"RL",45
"892",617,2005,5,22,"RP",12
"893",617,2005,6,25,"Oth",28
"894",617,2005,6,25,"RE",1
"895",617,2005,6,25,"RL",122
"896",617,2005,6,25,"RP",12
"897",617,2005,7,3,"Oth",3
"898",617,2005,7,3,"RL",74
"899",617,2005,7,3,"RP",62
"900",617,2005,7,31,"Oth",240
"901",617,2005,7,31,"RL",223
"902",617,2005,7,31,"RP",113
"903",617,2005,8,7,"Oth",353
"904",617,2005,8,7,"RE",1
"905",617,2005,8,7,"RL",181
"906",617,2005,8,7,"RP",55
"907",617,2005,8,28,"Oth",20
"908",617,2005,8,28,"RL",37
"909",617,2005,8,28,"RP",31
"910",617,2005,10,1,"Oth",121
"911",617,2005,10,1,"RL",58
"912",617,2005,10,1,"RP",5
"913",617,2005,10,16,"Oth",31
"914",617,2005,10,16,"RL",136
"915",617,2005,10,16,"RP",25
"916",617,2006,6,23,"Oth",10
"917",617,2006,6,23,"RE",7
"918",617,2006,6,23,"RL",144
"919",617,2006,6,23,"RP",53
"920",617,2006,6,25,"Oth",8
"921",617,2006,6,25,"RE",2
"922",617,2006,6,25,"RL",95
"923",617,2006,6,25,"RP",17
"924",617,2006,7,2,"Oth",27
"925",617,2006,7,2,"RL",91
"926",617,2006,7,2,"RP",51
"927",617,2006,8,27,"Oth",240
"928",617,2006,8,27,"RL",62
"929",617,2006,8,27,"RP",13
"930",617,2006,9,3,"Oth",205
"931",617,2006,9,3,"RL",162
"932",617,2006,9,3,"RP",7
"933",617,2006,9,10,"Oth",62
"934",617,2006,9,10,"RL",124
"935",617,2006,9,10,"RP",21
"936",617,2007,4,22,"Oth",6
"937",617,2007,4,22,"RL",14
"938",617,2007,4,22,"RP",31
"939",617,2007,5,27,"Oth",11
"940",617,2007,5,27,"RL",18
"941",617,2007,5,27,"RP",10
"942",617,2007,6,24,"Oth",45
"943",617,2007,6,24,"RL",136
"944",617,2007,6,24,"RP",69
"945",617,2007,7,1,"Oth",54
"946",617,2007,7,1,"RL",271
"947",617,2007,7,1,"RP",140
"948",617,2007,7,21,"Oth",16
"949",617,2007,7,21,"RL",21
"950",617,2007,7,21,"RP",18
"951",617,2007,7,28,"Oth",366
"952",617,2007,7,28,"RE",7
"953",617,2007,7,28,"RL",381
"954",617,2007,7,28,"RP",58
"955",617,2007,8,5,"Oth",221
"956",617,2007,8,5,"RE",1
"957",617,2007,8,5,"RL",177
"958",617,2007,8,5,"RP",26
"959",617,2007,8,11,"Oth",25
"960",617,2007,8,11,"RL",33
"961",617,2007,8,11,"RP",10
"962",617,2007,8,25,"Oth",77
"963",617,2007,8,25,"RL",94
"964",617,2007,8,25,"RP",6
"965",617,2007,9,16,"Oth",32
"966",617,2007,9,16,"RL",45
"967",617,2007,9,16,"RP",1
"968",617,2008,6,28,"Oth",9
"969",617,2008,6,28,"RE",1
"970",617,2008,6,28,"RL",79
"971",617,2008,6,28,"RP",10
"972",617,2008,7,6,"Oth",43
"973",617,2008,7,6,"RE",3
"974",617,2008,7,6,"RL",296
"975",617,2008,7,6,"RP",128
"976",617,2008,9,20,"Oth",14
"977",617,2008,9,20,"RL",43
"978",617,2008,9,20,"RP",4
"979",617,2009,4,25,"Oth",5
"980",617,2009,4,25,"RL",15
"981",617,2009,4,25,"RP",11
"982",617,2009,5,23,"Oth",1
"983",617,2009,5,23,"RL",66
"984",617,2009,5,23,"RP",25
"985",617,2014,6,14,"Oth",86
"986",617,2014,6,14,"RE",42
"987",617,2014,6,14,"RL",244
"988",617,2014,6,14,"RP",104
"989",617,2017,4,17,"Oth",42
"990",617,2017,4,17,"RL",16
"991",617,2017,4,17,"RP",24
"992",617,2017,5,30,"Oth",26
"993",617,2017,5,30,"RL",140
"994",617,2017,5,30,"RP",396
"995",617,2018,5,4,"Oth",38
"996",617,2018,5,4,"RL",58
"997",617,2018,5,4,"RP",118
"998",617,2018,5,28,"Oth",18
"999",617,2018,5,28,"RL",208
"1000",617,2018,5,28,"RP",120
"1001",617,2018,6,16,"Oth",118
"1002",617,2018,6,16,"RE",10
"1003",617,2018,6,16,"RL",1506
"1004",617,2018,6,16,"RP",232
"1005",617,2018,8,30,"Oth",63
"1006",617,2018,8,30,"RL",13
"1007",617,2018,8,30,"RP",34
"1008",618,2006,6,29,"Oth",3
"1009",618,2006,6,29,"RE",1
"1010",618,2006,6,29,"RL",62
"1011",618,2006,6,29,"RP",40
"1012",618,2008,6,2,"Oth",4
"1013",618,2008,6,2,"RE",2
"1014",618,2008,6,2,"RL",21
"1015",618,2008,6,2,"RP",6
"1016",618,2008,6,5,"Oth",2
"1017",618,2008,6,5,"RL",10
"1018",618,2008,6,5,"RP",19
"1019",618,2008,6,11,"Oth",18
"1020",618,2008,6,11,"RL",54
"1021",618,2008,6,11,"RP",74
"1022",618,2008,6,14,"Oth",5
"1023",618,2008,6,14,"RL",30
"1024",618,2008,6,14,"RP",80
"1025",618,2008,6,15,"Oth",1
"1026",618,2008,6,15,"RL",23
"1027",618,2008,6,15,"RP",50
"1028",618,2008,6,17,"Oth",14
"1029",618,2008,6,17,"RE",1
"1030",618,2008,6,17,"RL",30
"1031",618,2008,6,17,"RP",60
"1032",618,2008,6,19,"Oth",9
"1033",618,2008,6,19,"RL",41
"1034",618,2008,6,19,"RP",171
"1035",618,2008,6,30,"Oth",3
"1036",618,2008,6,30,"RE",1
"1037",618,2008,6,30,"RL",15
"1038",618,2008,6,30,"RP",13
"1039",618,2008,7,1,"Oth",12
"1040",618,2008,7,1,"RL",69
"1041",618,2008,7,1,"RP",39
"1042",618,2008,7,2,"Oth",3
"1043",618,2008,7,2,"RE",1
"1044",618,2008,7,2,"RL",15
"1045",618,2008,7,2,"RP",21
"1046",618,2008,7,4,"Oth",7
"1047",618,2008,7,4,"RE",1
"1048",618,2008,7,4,"RL",16
"1049",618,2008,7,4,"RP",12
"1050",618,2008,7,6,"Oth",5
"1051",618,2008,7,6,"RE",1
"1052",618,2008,7,6,"RL",12
"1053",618,2008,7,6,"RP",16
"1054",618,2008,7,11,"Oth",14
"1055",618,2008,7,11,"RL",126
"1056",618,2008,7,11,"RP",68
"1057",618,2008,7,13,"Oth",9
"1058",618,2008,7,13,"RE",1
"1059",618,2008,7,13,"RL",31
"1060",618,2008,7,13,"RP",12
"1061",618,2008,7,14,"Oth",16
"1062",618,2008,7,14,"RL",57
"1063",618,2008,7,14,"RP",160
"1064",618,2008,7,16,"Oth",7
"1065",618,2008,7,16,"RE",2
"1066",618,2008,7,16,"RL",32
"1067",618,2008,7,16,"RP",86
"1068",618,2008,7,17,"Oth",30
"1069",618,2008,7,17,"RL",167
"1070",618,2008,7,17,"RP",112
"1071",618,2008,8,30,"Oth",6
"1072",618,2008,8,30,"RL",77
"1073",618,2008,8,30,"RP",74
"1074",618,2008,9,2,"Oth",26
"1075",618,2008,9,2,"RL",143
"1076",618,2008,9,2,"RP",101
"1077",618,2008,9,11,"Oth",64
"1078",618,2008,9,11,"RE",1
"1079",618,2008,9,11,"RL",646
"1080",618,2008,9,11,"RP",98
"1081",618,2008,9,24,"Oth",53
"1082",618,2008,9,24,"RL",174
"1083",618,2008,9,24,"RP",44
"1084",618,2014,9,24,"Oth",18
"1085",618,2014,9,24,"RL",42
"1086",618,2014,9,24,"RP",34
"1087",618,2015,7,17,"Oth",30
"1088",618,2015,7,17,"RL",50
"1089",618,2015,7,17,"RP",38
"1090",618,2015,7,28,"Oth",45
"1091",618,2015,7,28,"RE",37
"1092",618,2015,7,28,"RL",64
"1093",618,2015,7,28,"RP",41
"1094",619,2002,5,15,"Oth",2
"1095",619,2002,5,15,"RL",38
"1096",619,2002,5,15,"RP",3
"1097",619,2005,7,30,"Oth",67
"1098",619,2005,7,30,"RE",1
"1099",619,2005,7,30,"RL",282
"1100",619,2005,7,30,"RP",2668
"1101",619,2006,8,5,"Oth",5
"1102",619,2006,8,5,"RL",21
"1103",619,2006,8,5,"RP",26
"1104",619,2007,6,10,"Oth",43
"1105",619,2007,6,10,"RL",68
"1106",619,2007,6,10,"RP",31
"1107",619,2008,10,12,"Oth",59
"1108",619,2008,10,12,"RL",9
"1109",619,2008,10,12,"RP",3
"1110",619,2016,6,23,"Oth",12
"1111",619,2016,6,23,"RE",58
"1112",619,2016,6,23,"RL",12
"1113",619,2016,6,23,"RP",30
"1114",619,2016,9,18,"Oth",NA
"1115",619,2016,9,18,"RL",NA
"1116",619,2016,9,18,"RP",NA
"1117",619,2017,5,27,"Oth",12
"1118",619,2017,5,27,"RL",374
"1119",619,2017,5,27,"RP",48
"1120",619,2017,6,25,"Oth",12
"1121",619,2017,6,25,"RL",22
"1122",619,2017,6,25,"RP",42
"1123",619,2017,9,18,"Oth",34
"1124",619,2017,9,18,"RL",146
"1125",619,2017,9,18,"RP",36
"1126",619,2018,6,24,"Oth",14
"1127",619,2018,6,24,"RE",72
"1128",619,2018,6,24,"RL",NA
"1129",619,2018,6,24,"RP",22
"1130",619,2018,7,22,"Oth",36
"1131",619,2018,7,22,"RL",206
"1132",619,2018,7,22,"RP",58
"1133",619,2018,8,4,"Oth",NA
"1134",619,2018,8,4,"RL",56
"1135",619,2018,8,4,"RP",NA
"1136",619,2018,8,11,"Oth",16
"1137",619,2018,8,11,"RL",94
"1138",619,2018,8,11,"RP",44
"1139",620,2001,7,22,"Oth",12
"1140",620,2001,7,22,"RL",20
"1141",620,2001,7,22,"RP",28
"1142",620,2003,5,6,"Oth",24
"1143",620,2003,5,6,"RL",54
"1144",620,2003,5,6,"RP",48
"1145",620,2004,7,2,"Oth",19
"1146",620,2004,7,2,"RL",79
"1147",620,2004,7,2,"RP",67
"1148",620,2005,7,16,"Oth",30
"1149",620,2005,7,16,"RE",12
"1150",620,2005,7,16,"RL",165
"1151",620,2005,7,16,"RP",35
"1152",620,2005,7,24,"Oth",53
"1153",620,2005,7,24,"RE",3
"1154",620,2005,7,24,"RL",141
"1155",620,2005,7,24,"RP",49
"1156",620,2006,6,24,"Oth",26
"1157",620,2006,6,24,"RE",52
"1158",620,2006,6,24,"RL",53
"1159",620,2006,6,24,"RP",100
"1160",620,2006,7,8,"Oth",35
"1161",620,2006,7,8,"RE",62
"1162",620,2006,7,8,"RL",187
"1163",620,2006,7,8,"RP",49
"1164",620,2006,7,16,"Oth",12
"1165",620,2006,7,16,"RE",4
"1166",620,2006,7,16,"RL",38
"1167",620,2006,7,16,"RP",17
"1168",620,2006,7,19,"Oth",15
"1169",620,2006,7,19,"RE",3
"1170",620,2006,7,19,"RL",64
"1171",620,2006,7,19,"RP",14
"1172",620,2007,7,18,"Oth",38
"1173",620,2007,7,18,"RE",4
"1174",620,2007,7,18,"RL",68
"1175",620,2007,7,18,"RP",28
"1176",620,2007,7,27,"Oth",13
"1177",620,2007,7,27,"RE",3
"1178",620,2007,7,27,"RL",31
"1179",620,2007,7,27,"RP",15
"1180",620,2007,8,8,"Oth",28
"1181",620,2007,8,8,"RE",2
"1182",620,2007,8,8,"RL",74
"1183",620,2007,8,8,"RP",47
"1184",620,2009,5,30,"Oth",3
"1185",620,2009,5,30,"RL",91
"1186",620,2009,5,30,"RP",24
"1187",620,2014,6,1,"Oth",24
"1188",620,2014,6,1,"RL",232
"1189",620,2014,6,1,"RP",32
"1190",620,2014,6,6,"Oth",8
"1191",620,2014,6,6,"RL",402
"1192",620,2014,6,6,"RP",66
"1193",620,2014,6,21,"Oth",28
"1194",620,2014,6,21,"RE",32
"1195",620,2014,6,21,"RL",216
"1196",620,2014,6,21,"RP",52
"1197",620,2014,6,26,"Oth",172
"1198",620,2014,6,26,"RE",8
"1199",620,2014,6,26,"RL",536
"1200",620,2014,6,26,"RP",128
"1201",620,2014,7,20,"Oth",36
"1202",620,2014,7,20,"RL",232
"1203",620,2014,7,20,"RP",48
"1204",620,2014,7,22,"Oth",16
"1205",620,2014,7,22,"RL",294
"1206",620,2014,7,22,"RP",32
"1207",620,2014,7,25,"Oth",50
"1208",620,2014,7,25,"RL",546
"1209",620,2014,7,25,"RP",150
"1210",620,2014,7,26,"Oth",34
"1211",620,2014,7,26,"RE",8
"1212",620,2014,7,26,"RL",1224
"1213",620,2014,7,26,"RP",318
"1214",620,2014,8,15,"Oth",2
"1215",620,2014,8,15,"RL",36
"1216",620,2014,8,15,"RP",24
"1217",620,2015,5,28,"Oth",62
"1218",620,2015,5,28,"RL",318
"1219",620,2015,5,28,"RP",28
"1220",620,2015,5,30,"Oth",10
"1221",620,2015,5,30,"RE",2
"1222",620,2015,5,30,"RL",672
"1223",620,2015,5,30,"RP",30
"1224",620,2015,6,6,"Oth",6
"1225",620,2015,6,6,"RL",272
"1226",620,2015,6,6,"RP",24
"1227",620,2015,6,11,"Oth",96
"1228",620,2015,6,11,"RE",16
"1229",620,2015,6,11,"RL",276
"1230",620,2015,6,11,"RP",74
"1231",620,2015,6,14,"Oth",16
"1232",620,2015,6,14,"RE",90
"1233",620,2015,6,14,"RL",234
"1234",620,2015,6,14,"RP",250
"1235",620,2015,6,16,"Oth",22
"1236",620,2015,6,16,"RE",66
"1237",620,2015,6,16,"RL",90
"1238",620,2015,6,16,"RP",154
"1239",620,2015,6,17,"Oth",NA
"1240",620,2015,6,17,"RE",NA
"1241",620,2015,6,17,"RL",NA
"1242",620,2015,6,17,"RP",NA
"1243",620,2015,6,18,"Oth",28
"1244",620,2015,6,18,"RE",10
"1245",620,2015,6,18,"RL",24
"1246",620,2015,6,18,"RP",192
"1247",620,2015,6,19,"Oth",398
"1248",620,2015,6,19,"RE",12
"1249",620,2015,6,19,"RL",674
"1250",620,2015,6,19,"RP",338
"1251",620,2015,6,20,"Oth",45
"1252",620,2015,6,20,"RE",503
"1253",620,2015,6,20,"RL",498
"1254",620,2015,6,20,"RP",160
"1255",620,2015,6,23,"Oth",162
"1256",620,2015,6,23,"RE",40
"1257",620,2015,6,23,"RL",128
"1258",620,2015,6,23,"RP",58
"1259",620,2015,7,1,"Oth",322
"1260",620,2015,7,1,"RE",20
"1261",620,2015,7,1,"RL",438
"1262",620,2015,7,1,"RP",90
"1263",620,2015,8,1,"Oth",16
"1264",620,2015,8,1,"RE",6
"1265",620,2015,8,1,"RL",202
"1266",620,2015,8,1,"RP",66
"1267",620,2015,9,6,"Oth",48
"1268",620,2015,9,6,"RL",348
"1269",620,2015,9,6,"RP",72
"1270",620,2015,9,17,"Oth",26
"1271",620,2015,9,17,"RE",2
"1272",620,2015,9,17,"RL",146
"1273",620,2015,9,17,"RP",36
"1274",620,2016,6,15,"RL",44
"1275",620,2016,6,15,"RP",19
"1276",620,2017,5,9,"Oth",40
"1277",620,2017,5,9,"RL",76
"1278",620,2017,5,9,"RP",48
"1279",620,2017,6,17,"Oth",36
"1280",620,2017,6,17,"RE",36
"1281",620,2017,6,17,"RL",142
"1282",620,2017,6,17,"RP",96
"1283",620,2017,6,21,"Oth",14
"1284",620,2017,6,21,"RE",58
"1285",620,2017,6,21,"RL",298
"1286",620,2017,6,21,"RP",242
"1287",620,2017,6,28,"Oth",34
"1288",620,2017,6,28,"RE",10
"1289",620,2017,6,28,"RL",194
"1290",620,2017,6,28,"RP",134
"1291",620,2017,6,29,"Oth",30
"1292",620,2017,6,29,"RE",2
"1293",620,2017,6,29,"RL",112
"1294",620,2017,6,29,"RP",70
"1295",620,2017,7,5,"Oth",2
"1296",620,2017,7,5,"RL",86
"1297",620,2017,7,5,"RP",76
"1298",620,2017,7,8,"Oth",40
"1299",620,2017,7,8,"RL",114
"1300",620,2017,7,8,"RP",22
"1301",620,2017,7,30,"Oth",10
"1302",620,2017,7,30,"RE",4
"1303",620,2017,7,30,"RL",146
"1304",620,2017,7,30,"RP",36
"1305",620,2017,8,13,"Oth",4
"1306",620,2017,8,13,"RL",34
"1307",620,2017,8,13,"RP",24
"1308",620,2017,8,20,"Oth",34
"1309",620,2017,8,20,"RL",104
"1310",620,2017,8,20,"RP",46
"1311",620,2017,9,17,"Oth",16
"1312",620,2017,9,17,"RE",4
"1313",620,2017,9,17,"RL",64
"1314",620,2017,9,17,"RP",48
"1315",620,2017,9,21,"Oth",16
"1316",620,2017,9,21,"RE",8
"1317",620,2017,9,21,"RL",122
"1318",620,2017,9,21,"RP",90
"1319",620,2017,9,23,"Oth",2
"1320",620,2017,9,23,"RE",8
"1321",620,2017,9,23,"RL",92
"1322",620,2017,9,23,"RP",86
"1323",620,2017,9,25,"Oth",28
"1324",620,2017,9,25,"RE",10
"1325",620,2017,9,25,"RL",120
"1326",620,2017,9,25,"RP",52
"1327",620,2018,6,17,"Oth",12
"1328",620,2018,6,17,"RL",16
"1329",620,2018,6,17,"RP",52
"1330",620,2018,7,7,"Oth",144
"1331",620,2018,7,7,"RE",10
"1332",620,2018,7,7,"RL",636
"1333",620,2018,7,7,"RP",204
"1334",620,2018,7,28,"Oth",60
"1335",620,2018,7,28,"RL",166
"1336",620,2018,7,28,"RP",266
"1337",620,2018,8,4,"Oth",32
"1338",620,2018,8,4,"RL",128
"1339",620,2018,8,4,"RP",168
"1340",620,2018,8,5,"Oth",22
"1341",620,2018,8,5,"RL",68
"1342",620,2018,8,5,"RP",40
"1343",620,2018,8,12,"Oth",36
"1344",620,2018,8,12,"RL",90
"1345",620,2018,8,12,"RP",34
"1346",621,2004,7,11,"Oth",18
"1347",621,2004,7,11,"RL",95
"1348",621,2004,7,11,"RP",55
"1349",621,2004,7,16,"Oth",8
"1350",621,2004,7,16,"RL",52
"1351",621,2004,7,16,"RP",13
"1352",621,2004,7,17,"Oth",3
"1353",621,2004,7,17,"RE",1
"1354",621,2004,7,17,"RL",36
"1355",621,2004,7,17,"RP",9
"1356",621,2007,7,21,"Oth",8
"1357",621,2007,7,21,"RE",3
"1358",621,2007,7,21,"RL",27
"1359",621,2007,7,21,"RP",16
"1360",621,2014,7,18,"Oth",74
"1361",621,2014,7,18,"RE",131
"1362",621,2014,7,18,"RL",383
"1363",621,2014,7,18,"RP",52
"1364",621,2015,5,16,"Oth",32
"1365",621,2015,5,16,"RL",58
"1366",621,2015,5,16,"RP",118
"1367",621,2015,6,22,"RE",66
"1368",621,2015,6,22,"RL",110
"1369",621,2015,6,22,"RP",42
"1370",621,2015,7,2,"Oth",16
"1371",621,2015,7,2,"RE",72
"1372",621,2015,7,2,"RL",90
"1373",621,2015,7,2,"RP",22
"1374",621,2015,7,10,"Oth",18
"1375",621,2015,7,10,"RE",10
"1376",621,2015,7,10,"RL",NA
"1377",621,2015,7,10,"RP",48
"1378",621,2015,7,11,"Oth",47
"1379",621,2015,7,11,"RE",39
"1380",621,2015,7,11,"RL",177
"1381",621,2015,7,11,"RP",21
"1382",621,2016,7,12,"Oth",4
"1383",621,2016,7,12,"RE",NA
"1384",621,2016,7,12,"RL",NA
"1385",621,2016,7,12,"RP",NA
"1386",621,2016,7,15,"Oth",48
"1387",621,2016,7,15,"RE",94
"1388",621,2016,7,15,"RL",NA
"1389",621,2016,7,15,"RP",NA
"1390",621,2017,7,9,"Oth",130
"1391",621,2017,7,9,"RE",238
"1392",621,2017,7,9,"RL",580
"1393",621,2017,7,9,"RP",184
"1394",621,2017,7,10,"Oth",NA
"1395",621,2017,7,10,"RE",NA
"1396",621,2017,7,10,"RL",NA
"1397",621,2017,7,10,"RP",132
"1398",621,2017,7,11,"Oth",50
"1399",621,2017,7,11,"RE",136
"1400",621,2017,7,11,"RL",180
"1401",621,2017,7,11,"RP",52
"1402",621,2018,7,6,"Oth",14
"1403",621,2018,7,6,"RE",24
"1404",621,2018,7,6,"RL",36
"1405",621,2018,7,6,"RP",20
"1406",621,2018,7,7,"Oth",22
"1407",621,2018,7,7,"RE",70
"1408",621,2018,7,7,"RL",NA
"1409",621,2018,7,7,"RP",NA
"1410",621,2018,7,8,"Oth",10
"1411",621,2018,7,8,"RE",2
"1412",621,2018,7,8,"RL",38
"1413",621,2018,7,8,"RP",12
"1414",621,2018,7,12,"Oth",40
"1415",621,2018,7,12,"RE",45
"1416",621,2018,7,12,"RL",165
"1417",621,2018,7,12,"RP",NA
"1418",622,2001,7,14,"Oth",104
"1419",622,2001,7,14,"RE",8
"1420",622,2001,7,14,"RL",521
"1421",622,2001,7,14,"RP",176
"1422",622,2002,5,4,"Oth",3
"1423",622,2002,5,4,"RL",60
"1424",622,2002,5,4,"RP",14
"1425",622,2002,5,11,"Oth",2
"1426",622,2002,5,11,"RL",34
"1427",622,2002,5,11,"RP",10
"1428",622,2002,5,19,"Oth",7
"1429",622,2002,5,19,"RL",58
"1430",622,2002,5,25,"Oth",9
"1431",622,2002,5,25,"RL",104
"1432",622,2002,5,25,"RP",3
"1433",622,2002,5,27,"Oth",11
"1434",622,2002,5,27,"RL",59
"1435",622,2002,5,27,"RP",15
"1436",622,2002,6,8,"Oth",20
"1437",622,2002,6,8,"RE",9
"1438",622,2002,6,8,"RL",277
"1439",622,2002,6,8,"RP",62
"1440",622,2002,6,23,"Oth",3
"1441",622,2002,6,23,"RE",15
"1442",622,2002,6,23,"RL",29
"1443",622,2002,6,23,"RP",32
"1444",622,2002,6,27,"Oth",7
"1445",622,2002,6,27,"RE",40
"1446",622,2002,6,27,"RL",6
"1447",622,2002,6,27,"RP",8
"1448",622,2002,6,28,"Oth",24
"1449",622,2002,6,28,"RE",17
"1450",622,2002,6,28,"RL",125
"1451",622,2002,6,28,"RP",69
"1452",622,2002,6,29,"Oth",103
"1453",622,2002,6,29,"RE",69
"1454",622,2002,6,29,"RL",122
"1455",622,2002,6,29,"RP",14
"1456",622,2002,6,30,"Oth",5
"1457",622,2002,6,30,"RE",2
"1458",622,2002,6,30,"RL",409
"1459",622,2002,6,30,"RP",39
"1460",622,2002,7,1,"Oth",48
"1461",622,2002,7,1,"RE",40
"1462",622,2002,7,1,"RL",323
"1463",622,2002,7,1,"RP",112
"1464",622,2002,7,5,"Oth",5
"1465",622,2002,7,5,"RE",2
"1466",622,2002,7,5,"RL",76
"1467",622,2002,7,5,"RP",12
"1468",622,2002,7,6,"Oth",114
"1469",622,2002,7,6,"RE",27
"1470",622,2002,7,6,"RL",1292
"1471",622,2002,7,6,"RP",161
"1472",622,2002,7,7,"Oth",4
"1473",622,2002,7,7,"RL",50
"1474",622,2002,7,13,"Oth",32
"1475",622,2002,7,13,"RE",2
"1476",622,2002,7,13,"RL",617
"1477",622,2002,7,13,"RP",50
"1478",622,2002,7,27,"Oth",6
"1479",622,2002,7,27,"RL",27
"1480",622,2002,7,27,"RP",8
"1481",622,2002,8,11,"Oth",18
"1482",622,2002,8,11,"RL",38
"1483",622,2002,8,11,"RP",82
"1484",622,2002,8,17,"Oth",44
"1485",622,2002,8,17,"RL",48
"1486",622,2002,8,17,"RP",132
"1487",622,2002,9,8,"Oth",17
"1488",622,2002,9,8,"RL",22
"1489",622,2002,9,8,"RP",15
"1490",622,2003,5,10,"Oth",2
"1491",622,2003,5,10,"RL",11
"1492",622,2003,5,10,"RP",27
"1493",622,2003,6,16,"Oth",11
"1494",622,2003,6,16,"RL",45
"1495",622,2003,6,16,"RP",8
